"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"3896","
            <p><b>Welcome</b> to the 'Paced Mentats: Expert Data Annotation' process.</p>
            <p><b>Thank you so much</b> for taking the time and sharing your valuable expertise! We are excited and happy to have you on the team!</p>
            <p>You are accessing version v0.32 (06/26/2024)</p>
            <p><b>If you refresh the page before the automatic download of the results at the end, your annotations will be lost!</b></p>
            <p>
Press any key to begin.</p>
        ","arrowright","html-keyboard-response","0","3905","0.0-0.0","","","","","",""
"","","","html-keyboard-response","1","15181","0.0-1.0","x2","x2","","","",""
"37587","
        <p>

<h2>Instructions 1/2</h2>

        In the following survey, you will be shown one question at a time with a set of possible answers. </p>
        <p><b>Please take your time to read each question and all the answers carefully</b>.</p>
        <p><b>You need to interact with all sliders</b> before you can continue to the next question.</p>
        <p>Informations regarding patient age or nationality are anonymized, if the informaiton is not relevant for the correct answer.</p>
        <p>If you think there is an issue with the question or one of the answers, please use the text box under each question to share your thoughts.</p>
        <p>Potentiall issues could be that the question needs more information (e.g., answer depends on patient age or nationality) or there is a factual error.</p>
        <p>
Press any key to continue.</p>
        ","arrowright","html-keyboard-response","2","53770","0.0-2.0","","","","","",""
"164","
        <p>

<h2>Instructions 2/2</h2>

        <p><b>Move the sliders</b> for each answer option to <b>indicate how confident you are</b> that the answer is a correct response to the question.</p>
        <p>
If you are certain that the answer is a <b>correct choice for the question</b>, move the slide <b>all the way to the right</b>.</p>
        <p>
If you are certain that the answer is an <b>incorrect choice for the question</b>, move the slide <b>all the way to the left</b>.</p>
        <p>Multiple answers can be correct, incorrect, or somewhere in between.</p>
        <p>Ideally, treat each answer as independent from the other options.</p>
        <p>
Press any key to continue.</p>
        ","arrowright","html-keyboard-response","3","54940","0.0-3.0","","","","","",""
"368279.10000002384","","{""Q0"":1,""Q1"":0,""Q2"":75,""Q3"":0,""Q4"":32,""comment"":""My lack of confidence is due to the fact that I'm a resident (not an attending) and don't normally do billing.""}","survey-slider","4","424210","0.0-4.0","","","[1,0,3,4,2]","86","A <AGE> <NAT> man presents to a psychiatrist for routine follow-up for medication management. He has a diagnosis of schizophrenia. His current medications include risperidone 5mg nightly and benztropine 1mg twice daily as needed for extrapyramidal symptoms. During the visit, he reports symptoms have been stable since the last visit three months ago and you plan to continue him on the same medications. He is due for routine lab monitoring so you order a basic metabolic panel, lipid panel, and hemoglobin A1c. His total visit time is 15 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_male"
"72845.79999995232","","{""Q0"":49,""Q1"":0,""Q2"":26,""Q3"":100,""Q4"":49,""comment"":""""}","survey-slider","5","498058","0.0-5.0","","","[3,1,4,0,2]","131","A <AGE> <NAT> male presents to an addiction psychiatrist for an intake in the outpatient setting. He reports that he has been drinking daily for the last 3 years and recently escalated drinking to 8-10 shots of liquor daily within the last two months. He has tried to quit drinking but has not been able to, and now drinks to prevent withdrawal symptoms. He reports significant cravings to drink and inability to hold a job due to his drinking habits. He reports readiness to make a change, but denies significant support and notes that his few remaining social supports also drink. He is concerned that he may soon become homeless due to his financial situation. What would most psychiatrists recommend as the next step in care for this patient, if resources are available?","q_male"
"196167.69999992847","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","6","695224","0.0-6.0","","","[3,2,0,1,4]","175","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 37
Name: Laurel Khan
Sexual Orientation: Straight
Gender Identity: Cis-female

Chief Complaint (what brings you in): I'm anxious all the time 

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations?
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? Yes, I am tired all the time and my shoulders are always so tight.
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Generalized Anxiety Disorder
Have you ever been admitted psychiatrically? No
If yes, when was it and what was the reason for admission?
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking Ativan 1mg every day as needed.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? I don't know

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I smoke every day.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My dad drinks a lot
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Suburbs
Who do you live with? Partner
What do you do for work? Nurse
How far did you go in school? Master's in nursing
What are your hobbies? Movies
Are you married? Yes
Do you have children? No
Have you ever been arrested? No","q_male"
"52961.89999997616","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","7","749189","0.0-7.0","","","[0,4,1,2,3]","36","A <AGE> <NAT> woman is admitted to the medical floor for treatment of osteomyelitis. Her medical team has consulted psychiatry as she has been asking bizarre questions and does not seem to understand her medical treatment. On evaluation, the patient states that she doesn't need to take antibiotics because she is Jesus and can heal herself. You call this patient's mother who states that the patient has recently been wandering the streets of their neighborhood at night and talking to herself. She also states that the patient's brother has been diagnosed with schizophrenia. The consult psychiatrist decides to start an antipsychotic medication and the medical team continues to treat her infection until she is transitioned to oral antibiotics and ready to discharge medically. At this point, the patient has agreed to take her oral antibiotics, but is still noted to be speaking to herself and thinks that she is Jesus. How would most consultation psychiatrists triage this situation?","q_female"
"46062.5","","{""Q0"":20,""Q1"":4,""Q2"":98,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","8","796255","0.0-8.0","","","[1,2,0,4,3]","34","A <AGE> <NAT> woman is admitted to the inpatient psychiatric unit for treatment of decompensated schizophrenia. She was admitted after a welfare check was called by a family member. During the welfare check, she was found to be living in squalor and surrounded by feces. Her speech is disorganized and she exhibits loose associations. She states that airplanes have been following her when she leaves the house, so she has not left for weeks. She is started on risperidone which is up-titrated to 6 mg per day, which she tolerates well. 1 week later, her speech is linear and goal-directed. She has been able to remain well-groomed while admitted to the unit. Her psychiatrist asks her how she plans to acquire groceries after she leaves the hospital and she states, 'It would be hard because of the airplanes following me when I leave the house'. She is unable to reality-test. How would most psychiatrists triage this situation?","q_female"
"155068.60000002384","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":27,""Q4"":0,""comment"":""""}","survey-slider","9","952320","0.0-9.0","","","[1,0,3,4,2]","167","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 27
Name: Luis Austin
Sexual Orientation: Gay
Gender Identity: Cis-male

Chief Complaint (what brings you in): I have some trauma.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. Yes, I have nightmares every night, and I avoid crowds. I feel on edge all the time (hyper-vigilance).

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I was prescribed sertraline 200mg two years ago, and I still take it.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week?
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Atlanta
Who do you live with? Mother
What do you do for work? Fitness instructor
How far did you go in school? High School
What are your hobbies? Exercise
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
