"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"2580","
            <p><b>Welcome</b> to the 'Paced Mentats: Expert Data Annotation' process.</p>
            <p><b>Thank you so much</b> for taking the time and sharing your valuable expertise! We are excited and happy to have you on the team!</p>
            <p>You are accessing version v0.32 (06/26/2024)</p>
            <p><b>If you refresh the page before the automatic download of the results at the end, your annotations will be lost!</b></p>
            <p>
Press any key to begin.</p>
        "," ","html-keyboard-response","0","2585","0.0-0.0","","","","","",""
"","","","html-keyboard-response","1","8953","0.0-1.0","x0","x0","","","",""
"1404","
        <p>

<h2>Instructions 1/2</h2>

        In the following survey, you will be shown one question at a time with a set of possible answers. </p>
        <p><b>Please take your time to read each question and all the answers carefully</b>.</p>
        <p><b>You need to interact with all sliders</b> before you can continue to the next question.</p>
        <p>Informations regarding patient age or nationality are anonymized, if the informaiton is not relevant for the correct answer.</p>
        <p>If you think there is an issue with the question or one of the answers, please use the text box under each question to share your thoughts.</p>
        <p>Potentiall issues could be that the question needs more information (e.g., answer depends on patient age or nationality) or there is a factual error.</p>
        <p>
Press any key to continue.</p>
        ","arrowright","html-keyboard-response","2","11362","0.0-2.0","","","","","",""
"1691","
        <p>

<h2>Instructions 2/2</h2>

        <p><b>Move the sliders</b> for each answer option to <b>indicate how confident you are</b> that the answer is a correct response to the question.</p>
        <p>
If you are certain that the answer is a <b>correct choice for the question</b>, move the slide <b>all the way to the right</b>.</p>
        <p>
If you are certain that the answer is an <b>incorrect choice for the question</b>, move the slide <b>all the way to the left</b>.</p>
        <p>Multiple answers can be correct, incorrect, or somewhere in between.</p>
        <p>Ideally, treat each answer as independent from the other options.</p>
        <p>
Press any key to continue.</p>
        ","arrowright","html-keyboard-response","3","14056","0.0-3.0","","","","","",""
"18116","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","4","33177","0.0-4.0","","","[4,3,0,1,2]","125","A <AGE> <NAT> non-binary individual with a history of bipolar disorder presented to the emergency room via EMS due to agitated and unpredictable behavior. Their husband arrived at the hospital soon thereafter and reported that the patient has not been sleeping for 5 days, had been texting other multiple men in pursuit of a sexual relationship for the past week, and had been 'talking a mile a minute.' On evaluation, the patient was pacing in the exam room, spoke rapidly, and reported that they needed to be discharged to attend to their multiple projects with the CIA. They frequently winked at the psychiatrist evaluating them and attempted to disrobe. What is the appropriate disposition for this patient?","q_they"
"48294","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","5","82476","0.0-5.0","","","[2,1,0,4,3]","128","A 17-year-old <NAT> non-binary individual presented to the pediatric psychiatric freestanding emergency room for suicidal ideation. They reported suicidal ideation to their mother, who brought them to the emergency room. On evaluation, the patient reported that they had been experiencing intermittent suicidal ideation without intent or plan for the last several weeks after the death of their grandfather. They reported a desire to be with him and occasionally heard the sound of their grandfather laughing, which they found to be a reassuring experience. They had a long history of feeling anxious around others but had not sought treatment for these symptoms. They denied a history of suicidal ideation or suicide attempts in the past. They reported they had otherwise been eating and sleeping well, had no other medical symptoms or problems, and felt comfortable opening up to their mother about their feelings. Their mother reported she was surprised to hear about her child's intermittent suicidal thoughts, but was happy to check in with them daily to ensure that their suicidal thoughts do not progress to active suicidal ideation with intent and plan. What else should the psychiatrist ask about when planning a disposition for this patient?","q_they"
"124280","","{""Q0"":90,""Q1"":0,""Q2"":0,""Q3"":3,""Q4"":7,""comment"":""""}","survey-slider","6","207758","0.0-6.0","","","[1,3,0,4,2]","168","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 72
Name: Marcus Golden
Sexual Orientation: Gay
Gender Identity: Cis-male

Chief Complaint (what brings you in): I have some trauma from the war.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
Can prompt them to comment on PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No
Offer to provide DSM-5 criteria for both.
If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares about the war all the time. I can't watch fireworks and I can't be in large crowds. I am on edge all the time.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I take prazosin 2mg every night. In the past, I took lexapro but I stopped that two years ago.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I used to smoke in my 40s every day. I do not smoke now.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My dad had PTSD

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Retired
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"38193","","{""Q0"":0,""Q1"":75,""Q2"":26,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","7","246956","0.0-7.0","","","[1,2,4,0,3]","133","A psychiatrist sees a <AGE> <NAT> non-binary individual with a history of 22q11 deletion syndrome and schizophrenia in the outpatient clinic. They are well known to the psychiatrist. They endorse intermittent hallucinations of UFOs and aliens who take care of them and are their family. They perseverate on this hallucination at each visit. They and their mother deny other concerns, and they are tolerating their current medication regimen of 156 mg intramuscular paliperidone decanoate once monthly and Depakote 250 mg daily and 750 mg at bedtime. What is the best next step in management?","q_they"
"34697","","{""Q0"":100,""Q1"":11,""Q2"":0,""Q3"":47,""Q4"":0,""comment"":""""}","survey-slider","8","282657","0.0-8.0","","","[4,0,2,3,1]","80","A <AGE> <NAT> non-binary individual with a history of bipolar I disorder with one prior suicide attempt leading to psychiatric admission calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and they report worsening suicidal ideation with plan to overdose on acetaminophen, which they purchased yesterday for this reason. They say they called the office because they are scared and want help. They asked their daughter to come take away the acetaminophen and to stay with them. What is the most appropriate next step in management?","q_they"
"110430","","{""Q0"":0,""Q1"":0,""Q2"":87,""Q3"":50,""Q4"":0,""comment"":""""}","survey-slider","9","394090","0.0-9.0","","","[3,2,1,4,0]","171","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Patient Demographics
Age: 28
Name: Jordan Smith
Sexual Orientation: Straight
Gender Identity: Cis-Man

Chief Complaint (what brings you in): I have been feeling really high energy and have not been sleeping. I have also been making some impulsive decisions and my thoughts have been racing. I just got discharged from the hospital for this.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? Please ask if you are uncertain as to what either of these are. Yes
If yes, please describe the episode: For the first time, I have been feeling really high energy and have not been sleeping. I have also been making some impulsive decisions and my thoughts have been racing. It went on for like twelve days. I just got discharged from the hospital for this. I've been super happy.
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe: 
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Bipolar 1
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, just last week for manic episode.
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? I never took medication in the past, but now I am on quetiapine 200mg at night.
Do you have an outpatient psychiatrist? Not yet
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? 2-3 drinks per week
Has it ever impacted your life in a negative manner? No
Have you ever had symptoms of withdrawal? No
Do you use marijuana? No
If so, how much do you use per week?
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My brother has depression

Social History:
Where do you live? Seattle
Who do you live with? Alone
What do you do for work? Software Developer
How far did you go in school? Master's
What are your hobbies? Kayaking
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
